C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_40_693.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_40_693.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_40_693.jpg, 0, 0, 0, 7.80636E-05
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_40_795.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_40_795.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_40_795.jpg, 0, 0, 0, 7.803352E-05
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_40_898.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_40_898.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_40_898.jpg, 0, 0, 0, 7.929507E-05
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_41_003.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_41_003.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_41_003.jpg, 0, 0, 0, 7.879196E-05
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_41_107.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_41_107.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_41_107.jpg, 0, 0, 0, 7.833147E-05
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_41_210.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_41_210.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_41_210.jpg, 0, 0, 0, 7.819118E-05
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_41_315.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_41_315.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_41_315.jpg, 0, 0, 0, 7.837531E-05
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_41_418.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_41_418.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_41_418.jpg, 0, 0.2880231, 0, 0.2412951
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_41_523.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_41_523.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_41_523.jpg, -0.2754054, 0.5836303, 0, 0.7555236
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_41_628.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_41_628.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_41_628.jpg, -0.4430907, 0.9350693, 0, 1.908982
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_41_733.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_41_733.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_41_733.jpg, -0.1271898, 1, 0, 3.102329
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_41_833.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_41_833.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_41_833.jpg, 0, 1, 0, 4.273622
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_41_938.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_41_938.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_41_938.jpg, -0.2932629, 1, 0, 5.420543
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_42_039.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_42_039.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_42_039.jpg, -0.593586, 1, 0, 6.516122
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_42_141.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_42_141.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_42_141.jpg, -0.3460893, 1, 0, 7.660685
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_42_246.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_42_246.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_42_246.jpg, 0, 1, 0, 9.008229
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_42_354.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_42_354.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_42_354.jpg, 0, 1, 0, 10.12246
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_42_455.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_42_455.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_42_455.jpg, 0, 1, 0, 11.22841
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_42_556.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_42_556.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_42_556.jpg, -0.2766339, 1, 0, 12.36888
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_42_659.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_42_659.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_42_659.jpg, -0.02444043, 1, 0, 13.19794
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_42_760.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_42_760.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_42_760.jpg, 0, 1, 0, 14.49536
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_42_865.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_42_865.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_42_865.jpg, -0.279744, 1, 0, 15.42926
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_42_968.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_42_968.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_42_968.jpg, -0.0249783, 1, 0, 16.71547
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_43_072.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_43_072.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_43_072.jpg, 0, 1, 0, 17.78651
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_43_178.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_43_178.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_43_178.jpg, -0.2940825, 1, 0, 18.77118
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_43_282.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_43_282.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_43_282.jpg, -0.5832378, 1, 0, 19.61747
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_43_391.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_43_391.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_43_391.jpg, -0.3019276, 1, 0, 20.80797
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_43_499.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_43_499.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_43_499.jpg, -0.009735996, 1, 0, 21.83803
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_43_605.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_43_605.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_43_605.jpg, -0.3046435, 1, 0, 22.77829
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_43_708.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_43_708.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_43_708.jpg, -0.05179663, 1, 0, 23.96571
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_43_816.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_43_816.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_43_816.jpg, 0, 1, 0, 24.93135
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_43_918.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_43_918.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_43_918.jpg, 0, 1, 0, 25.88689
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_44_030.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_44_030.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_44_030.jpg, 0, 1, 0, 27.02295
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_44_131.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_44_131.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_44_131.jpg, -0.3052152, 1, 0, 27.90372
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_44_234.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_44_234.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_44_234.jpg, -0.5382546, 1, 0, 28.60658
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_44_339.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_44_339.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_44_339.jpg, -0.2250774, 1, 0, 29.52433
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_44_443.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_44_443.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_44_443.jpg, 0, 1, 0, 30.18923
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_44_549.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_44_549.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_44_549.jpg, 0, 1, 0, 30.19014
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_44_649.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_44_649.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_44_649.jpg, 0, 1, 0, 30.19035
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_44_752.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_44_752.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_44_752.jpg, 0, 1, 0, 30.19032
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_44_855.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_44_855.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_44_855.jpg, 0, 1, 0, 30.19032
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_44_961.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_44_961.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_44_961.jpg, -0.0286938, 1, 0, 30.19014
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_45_073.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_45_073.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_45_073.jpg, -0.3221649, 1, 0, 30.1701
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_45_175.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_45_175.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_45_175.jpg, -0.01748013, 1, 0, 30.18999
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_45_275.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_45_275.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_45_275.jpg, 0, 1, 0, 30.18999
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_45_376.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_45_376.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_45_376.jpg, -0.3045708, 1, 0, 30.17473
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_45_481.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_45_481.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_45_481.jpg, -0.05142329, 1, 0, 30.19098
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_45_592.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_45_592.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_45_592.jpg, 0, 1, 0, 30.19009
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_45_697.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_45_697.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_45_697.jpg, 0, 1, 0, 30.19029
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_45_804.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_45_804.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_45_804.jpg, -0.2887275, 1, 0, 30.17477
C:\Users\JYP2098\Desktop\Simu\IMG\center_2019_12_27_14_39_45_912.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\left_2019_12_27_14_39_45_912.jpg, C:\Users\JYP2098\Desktop\Simu\IMG\right_2019_12_27_14_39_45_912.jpg, 0, 1, 0, 30.19
